area,item,base
Togo,"Roots, Other",24000.0
Togo,Rubber,0.0
Togo,Rye and products,0.0
Togo,Seed cotton,112811.81752742658
Togo,Sesame seed,2746.5104816253074
Togo,Sesameseed Cake,0.0
Togo,Sesameseed Oil,0.0
Togo,Sheep,386339.72811959067
Togo,Silk,0.0
Togo,Sisal,0.0
Togo,"Soft-Fibres, Other",0.0
Togo,Sorghum and products,279000.0
Togo,Soyabean Cake,0.0
Togo,Soyabean Oil,0.0
Togo,Soyabeans,2000.0
Togo,"Spices, Other",1296.839766713661
Togo,Sugar (Raw Equivalent),128402.80334760396
Togo,Sugar beet,0.0
Togo,Sugar cane,0.0
Togo,Sugar non-centrifugal,0.0
Togo,Sunflower seed,0.0
Togo,Sunflowerseed Cake,0.0
Togo,Sunflowerseed Oil,2982.963190242589
Togo,Sweet potatoes,7000.0
Togo,"Sweeteners, Other",152220.2728420891
Togo,Tea (including mate),0.0
Togo,Tobacco,2673.936308479303
Togo,Tomatoes and products,27174.999999861724
Togo,"Vegetables, Other",149776.9999999732
Togo,Wheat and products,127131.3804063641
Togo,Wine,0.0
Togo,Wool (Clean Eq.),0.0
Togo,Yams,868999.9999999966
Trinidad and Tobago,Abaca,0.0
Trinidad and Tobago,"Alcohol, Non-Food",4007.931186504283
Trinidad and Tobago,Apples and products,3988.2183774226396
Trinidad and Tobago,Asses,0.0
Trinidad and Tobago,Bananas,9252.999985431441
Trinidad and Tobago,Barley and products,10658.680435200955
Trinidad and Tobago,Beans,4010.851696444389
Trinidad and Tobago,Beer,39544.246497087144
Trinidad and Tobago,"Beverages, Alcoholic",2907.324218078862
Trinidad and Tobago,"Beverages, Fermented",1528.9382679182256
Trinidad and Tobago,Bovine Meat,7993.262649647127
Trinidad and Tobago,Buffaloes,99.840092971586
Trinidad and Tobago,"Butter, Ghee",989.0212471743832
Trinidad and Tobago,"Camelids, other",0.0
Trinidad and Tobago,Camels,0.0
Trinidad and Tobago,Cassava and products,4000.0
Trinidad and Tobago,Cattle,7886.647118851956
Trinidad and Tobago,"Cereals, Other",8182.704015531497
Trinidad and Tobago,"Citrus, Other",6000.0
Trinidad and Tobago,Cloves,0.0
Trinidad and Tobago,Cocoa Beans and products,300.0
Trinidad and Tobago,Coconut Oil,2874.7880613823645
Trinidad and Tobago,Coconuts - Incl Copra,18000.03263671789
Trinidad and Tobago,Coffee and products,1995.977899093834
Trinidad and Tobago,Copra Cake,421.3555985249353
Trinidad and Tobago,Cotton lint,0.0
Trinidad and Tobago,Cottonseed,0.0
Trinidad and Tobago,Cottonseed Cake,0.0
Trinidad and Tobago,Cottonseed Oil,0.0
Trinidad and Tobago,Dates,0.0
Trinidad and Tobago,Eggs,7406.745680715368
Trinidad and Tobago,"Fats, Animals, Raw",2986.965978267888
Trinidad and Tobago,"Fish, Seafood",22494.346876422755
Trinidad and Tobago,Fodder crops,0.0
Trinidad and Tobago,"Fruits, Other",55882.99956144084
Trinidad and Tobago,Goats,2986.3785311814777
Trinidad and Tobago,Grapefruit and products,1997.9010567400787
Trinidad and Tobago,Grapes and products (excl wine),2997.999914223174
Trinidad and Tobago,Grazing,233547.0
Trinidad and Tobago,Groundnut Cake,398.61527568438953
Trinidad and Tobago,Groundnut Oil,431.9507959811273
Trinidad and Tobago,Groundnuts,5997.295033777037
Trinidad and Tobago,"Hard Fibres, Other",0.0
Trinidad and Tobago,Hides and skins,193.72365302324872
Trinidad and Tobago,Honey,0.0
Trinidad and Tobago,Hops,0.0
Trinidad and Tobago,Horses,1.9845829182188
Trinidad and Tobago,Jute,0.0
Trinidad and Tobago,Jute-Like Fibres,0.0
Trinidad and Tobago,"Lemons, Limes and products",2000.0
Trinidad and Tobago,Maize Germ Oil,0.0
Trinidad and Tobago,Maize and products,120831.77565252442
Trinidad and Tobago,"Meat, Other",0.0
Trinidad and Tobago,Milk - Excluding Butter,34849.80047487037
Trinidad and Tobago,Millet and products,0.0
Trinidad and Tobago,Mules,0.0
Trinidad and Tobago,Mutton & Goat Meat,1994.7980280946213
Trinidad and Tobago,Nuts and products,1989.5115154848374
Trinidad and Tobago,Oats,1993.1169020444304
Trinidad and Tobago,"Offals, Edible",3793.022516692011
Trinidad and Tobago,"Oil, palm fruit",0.0
Trinidad and Tobago,"Oilcrops Oil, Other",9805.942453311203
Trinidad and Tobago,"Oilcrops, Other",9791.256943477474
Trinidad and Tobago,"Oilseed Cakes, Other",0.0
Trinidad and Tobago,Olive Oil,0.0
Trinidad and Tobago,Olives (including preserved),0.0
Trinidad and Tobago,Onions,0.0
Trinidad and Tobago,"Oranges, Mandarines",8433.495502388283
Trinidad and Tobago,Palm Oil,4912.738810671353
Trinidad and Tobago,Palm kernels,0.0
Trinidad and Tobago,Palmkernel Cake,0.0
Trinidad and Tobago,Palmkernel Oil,0.0
Trinidad and Tobago,Peas,4751.421730090753
Trinidad and Tobago,Pepper,0.0
Trinidad and Tobago,Pigmeat,7685.168850337157
Trinidad and Tobago,Pigs,24631.19872987508
Trinidad and Tobago,Pimento,0.0
Trinidad and Tobago,Pineapples and products,3997.6252883881543
Trinidad and Tobago,Plantains,6674.0
Trinidad and Tobago,Potatoes and products,45065.55446215321
Trinidad and Tobago,Poultry Birds,28259823.64067071
Trinidad and Tobago,Poultry Meat,78936.77018689986
Trinidad and Tobago,"Pulses, Other and products",4822.150176379128
Trinidad and Tobago,Rabbits and hares,4388.4674245479155
Trinidad and Tobago,Rape and Mustard Cake,0.0
Trinidad and Tobago,Rape and Mustard Oil,0.0
Trinidad and Tobago,Rape and Mustardseed,0.0
Trinidad and Tobago,Rice and products,27789.794515635967
Trinidad and Tobago,Ricebran Oil,0.0
Trinidad and Tobago,"Rodents, other",0.0
Trinidad and Tobago,"Roots, Other",9296.90745578915
Trinidad and Tobago,Rubber,0.0
Trinidad and Tobago,Rye and products,0.0
Trinidad and Tobago,Seed cotton,0.0
Trinidad and Tobago,Sesame seed,0.0
Trinidad and Tobago,Sesameseed Cake,0.0
Trinidad and Tobago,Sesameseed Oil,0.0
Trinidad and Tobago,Sheep,9004.345844225903
Trinidad and Tobago,Silk,0.0
Trinidad and Tobago,Sisal,0.0
Trinidad and Tobago,"Soft-Fibres, Other",0.0
Trinidad and Tobago,Sorghum and products,0.0
Trinidad and Tobago,Soyabean Cake,15138.620123540191
Trinidad and Tobago,Soyabean Oil,13088.7702290721
Trinidad and Tobago,Soyabeans,467.10190242550914
Trinidad and Tobago,"Spices, Other",2319.2855353075356
Trinidad and Tobago,Sugar (Raw Equivalent),72768.79526240815
Trinidad and Tobago,Sugar beet,0.0
Trinidad and Tobago,Sugar cane,0.0
Trinidad and Tobago,Sugar non-centrifugal,0.0
Trinidad and Tobago,Sunflower seed,957.9129414666905
Trinidad and Tobago,Sunflowerseed Cake,0.0
Trinidad and Tobago,Sunflowerseed Oil,0.0
Trinidad and Tobago,Sweet potatoes,3000.0
Trinidad and Tobago,"Sweeteners, Other",42155.83133000955
Trinidad and Tobago,Tea (including mate),994.7260056780265
Trinidad and Tobago,Tobacco,2773.10823326409
Trinidad and Tobago,Tomatoes and products,6997.999999883486
Trinidad and Tobago,"Vegetables, Other",50569.99999892996
Trinidad and Tobago,Wheat and products,107660.76831597959
Trinidad and Tobago,Wine,980.5724170644148
Trinidad and Tobago,Wool (Clean Eq.),0.0
Trinidad and Tobago,Yams,76.0
Tunisia,Abaca,0.0
Tunisia,"Alcohol, Non-Food",1915.3908779761427
Tunisia,Apples and products,153000.0
Tunisia,Asses,0.0
Tunisia,Bananas,55996.9960641465
Tunisia,Barley and products,1412369.5631670041
Tunisia,Beans,4445.278678503318
Tunisia,Beer,189195.49275565607
Tunisia,"Beverages, Alcoholic",1933.4056383305103
Tunisia,"Beverages, Fermented",1999.9999967711337
Tunisia,Bovine Meat,43739.16469009313
Tunisia,Buffaloes,0.0
Tunisia,"Butter, Ghee",8666.64124368582
Tunisia,"Camelids, other",0.0
Tunisia,Camels,11999.96687505938
Tunisia,Cassava and products,0.0
Tunisia,Cattle,239609.91120792337
Tunisia,"Cereals, Other",56590.130708335615
Tunisia,"Citrus, Other",141000.0
Tunisia,Cloves,0.0
Tunisia,Cocoa Beans and products,5959.701507264899
Tunisia,Coconut Oil,3825.5850974646046
Tunisia,Coconuts - Incl Copra,0.0
Tunisia,Coffee and products,22000.529332251986
Tunisia,Copra Cake,0.0
Tunisia,Cotton lint,4273.900527185959
Tunisia,Cottonseed,999.9999999999999
Tunisia,Cottonseed Cake,0.0
Tunisia,Cottonseed Oil,0.0
Tunisia,Dates,332951.2297674812
Tunisia,Eggs,100414.67510617588
Tunisia,"Fats, Animals, Raw",8513.707980140893
Tunisia,"Fish, Seafood",171046.2193948854
Tunisia,Fodder crops,0.0
Tunisia,"Fruits, Other",457676.89057964925
Tunisia,Goats,683831.0215454173
Tunisia,Grapefruit and products,100000.0
Tunisia,Grapes and products (excl wine),154933.51217278463
Tunisia,Grazing,6864604.0
Tunisia,Groundnut Cake,0.0
Tunisia,Groundnut Oil,0.0
Tunisia,Groundnuts,4485.299376044775
Tunisia,"Hard Fibres, Other",0.0
Tunisia,Hides and skins,18410.10277698419
Tunisia,Honey,4000.0
Tunisia,Hops,0.0
Tunisia,Horses,6731.817741368223
Tunisia,Jute,0.0
Tunisia,Jute-Like Fibres,0.0
Tunisia,"Lemons, Limes and products",55000.0
Tunisia,Maize Germ Oil,20851.648832784842
Tunisia,Maize and products,1046361.3487910195
Tunisia,"Meat, Other",3912.952969357604
Tunisia,Milk - Excluding Butter,1432475.014625566
Tunisia,Millet and products,7014.658789986671
Tunisia,Mules,46.999996107246176
Tunisia,Mutton & Goat Meat,64870.83234786276
Tunisia,Nuts and products,72547.86320238253
Tunisia,Oats,2967.273212656987
Tunisia,"Offals, Edible",16389.29326850785
Tunisia,"Oil, palm fruit",0.0
Tunisia,"Oilcrops Oil, Other",104480.24597434486
Tunisia,"Oilcrops, Other",3288.289511183208
Tunisia,"Oilseed Cakes, Other",1620.4294783053838
Tunisia,Olive Oil,383369.39547925774
Tunisia,Olives (including preserved),2000000.0
Tunisia,Onions,192000.0
Tunisia,"Oranges, Mandarines",448878.99999850505
Tunisia,Palm Oil,59900.604899521066
Tunisia,Palm kernels,0.0
Tunisia,Palmkernel Cake,0.0
Tunisia,Palmkernel Oil,2961.5394136553123
Tunisia,Peas,5000.0
Tunisia,Pepper,999.4041751804173
Tunisia,Pigmeat,0.0
Tunisia,Pigs,2285.82695897682
Tunisia,Pimento,23659.513414742447
Tunisia,Pineapples and products,997.8793960053989
Tunisia,Plantains,0.0
Tunisia,Potatoes and products,475782.96014210035
Tunisia,Poultry Birds,117231896.80968651
Tunisia,Poultry Meat,222070.9161001967
Tunisia,"Pulses, Other and products",100806.68371381357
Tunisia,Rabbits and hares,0.0
Tunisia,Rape and Mustard Cake,0.0
Tunisia,Rape and Mustard Oil,0.0
Tunisia,Rape and Mustardseed,4000.0
Tunisia,Rice and products,28354.721286088043
Tunisia,Ricebran Oil,0.0
Tunisia,"Rodents, other",0.0
Tunisia,"Roots, Other",0.0
Tunisia,Rubber,0.0
Tunisia,Rye and products,0.0
Tunisia,Seed cotton,1947.0
Tunisia,Sesame seed,12456.611563487477
Tunisia,Sesameseed Cake,220.36060086473748
Tunisia,Sesameseed Oil,263.7520705330834
Tunisia,Sheep,3093885.0324381464
Tunisia,Silk,12.978639305285178
Tunisia,Sisal,0.0
Tunisia,"Soft-Fibres, Other",0.0
Tunisia,Sorghum and products,4710.616399877308
Tunisia,Soyabean Cake,394208.9682999434
Tunisia,Soyabean Oil,135949.09988433088
Tunisia,Soyabeans,389037.49486279534
Tunisia,"Spices, Other",20981.368488353488
Tunisia,Sugar (Raw Equivalent),411043.0395279113
Tunisia,Sugar beet,86000.0
Tunisia,Sugar cane,0.0
Tunisia,Sugar non-centrifugal,0.0
Tunisia,Sunflower seed,8638.87917116809
Tunisia,Sunflowerseed Cake,4437.701858577024
Tunisia,Sunflowerseed Oil,9894.011296379487
Tunisia,Sweet potatoes,0.0
Tunisia,"Sweeteners, Other",18536.425107913718
Tunisia,Tea (including mate),6990.160521018616
Tunisia,Tobacco,15390.61724216344
Tunisia,Tomatoes and products,1423000.0
Tunisia,"Vegetables, Other",2101786.4234548057
Tunisia,Wheat and products,2759525.3607193464
Tunisia,Wine,34999.9918190674
Tunisia,Wool (Clean Eq.),9807.446713665213
Tunisia,Yams,0.0
Turkey,Abaca,0.0
Turkey,"Alcohol, Non-Food",260726.7737842359
Turkey,Apples and products,4443471.306449163
Turkey,Asses,0.0
Turkey,Bananas,1006861.5260617636
Turkey,Barley and products,9290034.777899839
Turkey,Beans,360149.88364053547
Turkey,Beer,894224.4328264185
Turkey,"Beverages, Alcoholic",139110.710935761
Turkey,"Beverages, Fermented",10999.962945245938
Turkey,Bovine Meat,1347086.7137247052
Turkey,Buffaloes,40829.214319264
Turkey,"Butter, Ghee",252492.6404466687
Turkey,"Camelids, other",0.0
Turkey,Camels,0.0
Turkey,Cassava and products,996.1119189122629
Turkey,Cattle,4802831.723776095
Turkey,"Cereals, Other",452058.9800682173
Turkey,"Citrus, Other",13970.009960258592
Turkey,Cloves,999.9999999999997
Turkey,Cocoa Beans and products,160564.2943665145
Turkey,Coconut Oil,19088.559215292702
Turkey,Coconuts - Incl Copra,17048.688251202686
Turkey,Coffee and products,88587.45603102547
Turkey,Copra Cake,3.813390290275832
Turkey,Cotton lint,1568269.8575267429
Turkey,Cottonseed,1082116.0204160996
Turkey,Cottonseed Cake,455132.9239002012
Turkey,Cottonseed Oil,176803.05195599707
Turkey,Dates,102419.99999999999
Turkey,Eggs,1208675.949934356
Turkey,"Fats, Animals, Raw",33475.192450351475
Turkey,"Fish, Seafood",1420990.481358333
Turkey,Fodder crops,48266576.92378154
Turkey,"Fruits, Other",5355369.907646957
Turkey,Goats,4686213.590447252
Turkey,Grapefruit and products,238582.99794410594
Turkey,Grapes and products (excl wine),4289628.192028401
Turkey,Grazing,133316902.0
Turkey,Groundnut Cake,12.0
Turkey,Groundnut Oil,20.0
Turkey,Groundnuts,240150.40847414685
Turkey,"Hard Fibres, Other",0.0
Turkey,Hides and skins,264782.3993471825
Turkey,Honey,104000.0
Turkey,Hops,0.0
Turkey,Horses,6493.165932743449
Turkey,Jute,0.0
Turkey,Jute-Like Fibres,0.0
Turkey,"Lemons, Limes and products",1190533.9995367464
Turkey,Maize Germ Oil,63806.39859437882
Turkey,Maize and products,7738249.390685925
Turkey,"Meat, Other",1990.4267607617846
Turkey,Milk - Excluding Butter,23314928.422423992
Turkey,Millet and products,18098.377623081054
Turkey,Mules,1.9894311255514967
Turkey,Mutton & Goat Meat,109736.62655996246
Turkey,Nuts and products,1597762.8118792986
Turkey,Oats,318304.2408003418
Turkey,"Offals, Edible",95589.47942400246
Turkey,"Oil, palm fruit",0.0
Turkey,"Oilcrops Oil, Other",166766.6151301605
Turkey,"Oilcrops, Other",38626.63695035
Turkey,"Oilseed Cakes, Other",52074.43936806165
Turkey,Olive Oil,287548.7521078923
Turkey,Olives (including preserved),1319347.8694970119
Turkey,Onions,2280746.0
Turkey,"Oranges, Mandarines",2978995.9823538633
Turkey,Palm Oil,613620.4540658722
Turkey,Palm kernels,0.0
Turkey,Palmkernel Cake,80506.25082482198
Turkey,Palmkernel Oil,71065.11027737796
Turkey,Peas,16900.939497156196
Turkey,Pepper,4983.532597755798
Turkey,Pigmeat,0.0
Turkey,Pigs,0.0
Turkey,Pimento,19193.56761754428
Turkey,Pineapples and products,25995.124174406305
Turkey,Plantains,0.0
Turkey,Potatoes and products,5263113.725723911
Turkey,Poultry Birds,1195843652.3392918
Turkey,Poultry Meat,2179377.2131532757
Turkey,"Pulses, Other and products",1209532.854646499
Turkey,Rabbits and hares,34400.11508049287
Turkey,Rape and Mustard Cake,100797.46223661644
Turkey,Rape and Mustard Oil,36875.42915043388
Turkey,Rape and Mustardseed,99746.54371395601
Turkey,Rice and products,1609488.4355458508
Turkey,Ricebran Oil,0.0
Turkey,"Rodents, other",0.0
Turkey,"Roots, Other",0.0
Turkey,Rubber,0.0
Turkey,Rye and products,296999.9999999993
Turkey,Seed cotton,1780808.5142742968
Turkey,Sesame seed,160474.7695376271
Turkey,Sesameseed Cake,50569.02606081467
Turkey,Sesameseed Oil,39492.56932215417
Turkey,Sheep,16004346.612327827
Turkey,Silk,157.72152678649255
Turkey,Sisal,0.0
Turkey,"Soft-Fibres, Other",2344.47594443589
Turkey,Sorghum and products,5.0
Turkey,Soyabean Cake,2022022.1657026322
Turkey,Soyabean Oil,277711.0277572306
Turkey,Soyabeans,2728481.1929757143
Turkey,"Spices, Other",365882.1395443467
Turkey,Sugar (Raw Equivalent),3055317.1151670287
Turkey,Sugar beet,23026000.0
Turkey,Sugar cane,3002.0000000000036
Turkey,Sugar non-centrifugal,0.0
Turkey,Sunflower seed,2953949.8242603377
Turkey,Sunflowerseed Cake,2143049.1450105426
Turkey,Sunflowerseed Oil,1609559.9779911367
Turkey,Sweet potatoes,0.0
Turkey,"Sweeteners, Other",233359.73851106418
Turkey,Tea (including mate),277863.0631878741
Turkey,Tobacco,102651.47733046956
Turkey,Tomatoes and products,13250929.99981093
Turkey,"Vegetables, Other",15790317.907673499
Turkey,Wheat and products,27344049.555094562
Turkey,Wine,28715.03258134889
Turkey,Wool (Clean Eq.),86080.65503119478
Turkey,Yams,0.0
Turkmenistan,Abaca,0.0
Turkmenistan,"Alcohol, Non-Food",45289.48380985393
Turkmenistan,Apples and products,70572.0708912041
Turkmenistan,Asses,0.0
Turkmenistan,Bananas,0.0
Turkmenistan,Barley and products,27962.420989964685
Turkmenistan,Beans,4395.0
Turkmenistan,Beer,3172.417129523009
Turkmenistan,"Beverages, Alcoholic",1904.1005945380177
Turkmenistan,"Beverages, Fermented",0.0
Turkmenistan,Bovine Meat,147650.76359297958
Turkmenistan,Buffaloes,899000.2514209221
Turkmenistan,"Butter, Ghee",3989.2771394752563
Turkmenistan,"Camelids, other",0.0
Turkmenistan,Camels,46075.339225213356
Turkmenistan,Cassava and products,0.0
Turkmenistan,Cattle,1036665.4617699176
Turkmenistan,"Cereals, Other",9004.891344230373
Turkmenistan,"Citrus, Other",0.0
Turkmenistan,Cloves,0.0
Turkmenistan,Cocoa Beans and products,0.0
Turkmenistan,Coconut Oil,0.0
Turkmenistan,Coconuts - Incl Copra,0.0
Turkmenistan,Coffee and products,3986.098929040699
Turkmenistan,Copra Cake,0.0
Turkmenistan,Cotton lint,168189.99999999974
Turkmenistan,Cottonseed,339999.99999999953
Turkmenistan,Cottonseed Cake,141349.9999999998
Turkmenistan,Cottonseed Oil,45999.99999999993
Turkmenistan,Dates,0.0
Turkmenistan,Eggs,50890.96179418073
Turkmenistan,"Fats, Animals, Raw",18561.908934865198
Turkmenistan,"Fish, Seafood",15889.3389017638
Turkmenistan,Fodder crops,590000.0
Turkmenistan,"Fruits, Other",106394.98107433836
Turkmenistan,Goats,658519.6200370672
Turkmenistan,Grapefruit and products,0.0
Turkmenistan,Grapes and products (excl wine),251910.74483523465
Turkmenistan,Grazing,49900888.0
Turkmenistan,Groundnut Cake,0.0
Turkmenistan,Groundnut Oil,0.0
Turkmenistan,Groundnuts,993.6569857898556
Turkmenistan,"Hard Fibres, Other",0.0
Turkmenistan,Hides and skins,67644.87008105646
Turkmenistan,Honey,1000.0
Turkmenistan,Hops,0.0
Turkmenistan,Horses,2.972109475457877
Turkmenistan,Jute,0.0
Turkmenistan,Jute-Like Fibres,0.0
Turkmenistan,"Lemons, Limes and products",0.0
Turkmenistan,Maize Germ Oil,0.0
Turkmenistan,Maize and products,47149.6650400428
Turkmenistan,"Meat, Other",0.0
Turkmenistan,Milk - Excluding Butter,1802714.153893429
Turkmenistan,Millet and products,0.0
Turkmenistan,Mules,0.0
Turkmenistan,Mutton & Goat Meat,136001.2410348141
Turkmenistan,Nuts and products,2981.570891912119
Turkmenistan,Oats,0.0
Turkmenistan,"Offals, Edible",40790.04699220706
Turkmenistan,"Oil, palm fruit",0.0
Turkmenistan,"Oilcrops Oil, Other",14557.770602381308
Turkmenistan,"Oilcrops, Other",0.0
Turkmenistan,"Oilseed Cakes, Other",0.0
Turkmenistan,Olive Oil,0.0
Turkmenistan,Olives (including preserved),0.0
Turkmenistan,Onions,103930.99999999997
Turkmenistan,"Oranges, Mandarines",5995.999967128497
Turkmenistan,Palm Oil,976.6791768622312
Turkmenistan,Palm kernels,0.0
Turkmenistan,Palmkernel Cake,0.0
Turkmenistan,Palmkernel Oil,0.0
Turkmenistan,Peas,13780.092637223948
Turkmenistan,Pepper,0.0
Turkmenistan,Pigmeat,0.0
Turkmenistan,Pigs,4027.7469565647325
Turkmenistan,Pimento,0.0
Turkmenistan,Pineapples and products,0.0
Turkmenistan,Plantains,0.0
Turkmenistan,Potatoes and products,366649.8992302928
Turkmenistan,Poultry Birds,15164975.102618936
Turkmenistan,Poultry Meat,37579.804555022216
Turkmenistan,"Pulses, Other and products",767.9803130946601
Turkmenistan,Rabbits and hares,0.0
Turkmenistan,Rape and Mustard Cake,0.0
Turkmenistan,Rape and Mustard Oil,0.0
Turkmenistan,Rape and Mustardseed,0.0
Turkmenistan,Rice and products,150965.35739778096
Turkmenistan,Ricebran Oil,0.0
Turkmenistan,"Rodents, other",0.0
Turkmenistan,"Roots, Other",0.0
Turkmenistan,Rubber,0.0
Turkmenistan,Rye and products,0.0
Turkmenistan,Seed cotton,1280219.999999998
Turkmenistan,Sesame seed,0.0
Turkmenistan,Sesameseed Cake,0.0
Turkmenistan,Sesameseed Oil,5.0
Turkmenistan,Sheep,8186421.717726982
Turkmenistan,Silk,0.0
Turkmenistan,Sisal,0.0
Turkmenistan,"Soft-Fibres, Other",0.0
Turkmenistan,Sorghum and products,0.0
Turkmenistan,Soyabean Cake,14842.674341387628
